"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover in Lacs","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATASTEEL","EQ","19-Aug-2015","        252.35","        250.10","        253.35","        246.75","        249.55","        249.80","        250.28","    4304085","      10772.08","      47315","     905773","         21.04"
"TATASTEEL","EQ","20-Aug-2015","        249.80","        247.70","        248.40","        240.50","        242.00","        241.55","        243.29","    4626334","      11255.37","      50296","     753801","         16.29"
"TATASTEEL","EQ","21-Aug-2015","        241.55","        238.50","        238.50","        231.50","        236.30","        237.25","        234.90","    5247042","      12325.35","      55429","    1349405","         25.72"
"TATASTEEL","EQ","24-Aug-2015","        237.25","        229.30","        229.30","        202.65","        204.45","        206.10","        218.36","   11711489","      25572.86","     115378","    5058168","         43.19"
"TATASTEEL","EQ","25-Aug-2015","        206.10","        210.00","        217.90","        200.10","        215.00","        213.45","        209.76","   14206932","      29799.94","     125955","    5269172","         37.09"
"TATASTEEL","EQ","26-Aug-2015","        213.45","        213.00","        219.70","        208.95","        214.80","        215.65","        213.74","    8336683","      17819.13","      76088","    2186535","         26.23"
"TATASTEEL","EQ","27-Aug-2015","        215.65","        220.00","        229.80","        215.10","        227.20","        226.40","        221.90","   14227129","      31569.67","     105680","    5010980","         35.22"
"TATASTEEL","EQ","28-Aug-2015","        226.40","        232.60","        234.60","        223.20","        229.50","        228.95","        230.18","    9387248","      21607.97","      82025","    3413964","         36.37"
"TATASTEEL","EQ","31-Aug-2015","        228.95","        225.30","        228.70","        223.65","        225.30","        225.40","        225.64","    5782337","      13047.13","      54922","    1745687","         30.19"
"TATASTEEL","EQ","01-Sep-2015","        225.40","        222.00","        226.25","        213.05","        216.40","        216.30","        220.12","    6475249","      14253.20","      66176","    1435331","         22.17"
"TATASTEEL","EQ","02-Sep-2015","        216.30","        218.90","        225.90","        210.30","        220.90","        219.50","        218.59","    8909770","      19476.16","      89182","    1143330","         12.83"
"TATASTEEL","EQ","03-Sep-2015","        219.50","        223.40","        232.70","        222.10","        229.55","        229.75","        228.33","    7083000","      16172.93","      72829","    1520150","         21.46"
"TATASTEEL","EQ","04-Sep-2015","        229.75","        228.90","        228.90","        217.00","        218.90","        218.90","        220.19","    7229850","      15919.40","      67654","    1835714","         25.39"
"TATASTEEL","EQ","07-Sep-2015","        218.90","        221.25","        224.00","        215.15","        215.40","        215.85","        218.62","    4933877","      10786.24","      48161","     972683","         19.71"
"TATASTEEL","EQ","08-Sep-2015","        215.85","        218.60","        233.00","        217.30","        228.90","        228.75","        225.85","    8236919","      18603.46","      76443","    2045479","         24.83"
"TATASTEEL","EQ","09-Sep-2015","        228.75","        236.00","        241.80","        232.35","        238.90","        239.50","        238.09","    8824007","      21009.48","      86750","    1891045","         21.43"
"TATASTEEL","EQ","10-Sep-2015","        239.50","        236.35","        243.00","        231.60","        242.60","        240.20","        236.84","    7252370","      17176.65","      68900","     932292","         12.85"
"TATASTEEL","EQ","11-Sep-2015","        240.20","        243.35","        243.50","        230.90","        233.05","        232.95","        236.51","    5909535","      13976.59","      61353","     996955","         16.87"
"TATASTEEL","EQ","14-Sep-2015","        232.95","        234.00","        243.25","        234.00","        241.00","        241.80","        239.92","    7159139","      17176.56","      67277","    1550888","         21.66"
